PUF_ID,HEALTH,SWB_1,SWB_2,SWB_3,FWBscore,FWB1_1,FWB1_2,FWB1_4,FWB2_2,FSscore,ACT1_2,FINGOALS,CHANGEABLE,GOALCONF,EARNERS,VOLATILITY,SNAP,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_4,MATHARDSHIP_5,BENEFITS_1,CONNECT,DISTRESS,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_2,PEM,HOUSESAT,LIFEEXPECT,HHEDUC,PPINCIMP,PPREG4,PPREG9,fpl,agecat,generation,PPGENDER,PPMARIT,PPETHM
13005,1,6,5,-1,57,4,4,4,4,58,5,1,4,4,2,1,0,1,1,1,1,0,75,2,4,3,3,6,4,100,3,5,2,3,3,6,2,2,1,1
10885,1,7,-1,-1,73,3,4,4,5,59,5,1,5,4,2,1,0,1,1,1,1,0,100,3,4,4,3,7,4,-2,3,7,3,5,3,8,1,2,1,1
8496,0,5,5,4,49,3,3,2,2,47,2,0,5,3,1,3,0,1,1,1,1,1,75,2,3,3,3,2,3,100,3,6,1,1,3,4,3,2,1,1
11334,0,7,7,7,63,4,5,4,5,57,5,1,3,3,1,2,0,1,1,1,1,0,100,2,3,3,3,6,4,-2,5,9,3,5,3,8,1,2,2,1
12591,1,6,6,7,61,1,3,3,5,37,2,1,4,3,1,1,0,1,1,1,1,1,95,3,3,4,4,6,3,80,3,4,1,2,3,3,3,2,2,2
13040,0,4,4,7,52,4,3,4,4,58,3,1,7,3,1,3,0,2,2,1,1,1,0,4,3,3,3,5,3,100,2,4,2,3,3,6,2,2,1,2
8282,1,2,3,5,46,2,2,2,2,29,2,0,4,-1,2,3,0,3,3,3,2,0,50,4,2,2,3,4,2,50,2,1,2,4,1,1,4,1,5,1
12409,1,4,5,5,52,2,2,3,3,39,3,0,4,3,1,1,0,1,1,3,2,0,0,3,3,2,3,5,4,-2,2,3,4,9,3,8,1,1,1,1
12467,1,7,7,7,59,4,4,4,2,51,3,0,4,3,1,1,0,1,1,1,1,1,0,3,3,3,3,4,4,-2,2,2,2,3,2,8,1,1,1,1
13220,1,7,5,5,44,2,3,3,3,46,3,0,4,4,1,1,0,2,2,2,1,1,100,3,3,3,3,4,2,90,2,4,2,3,3,4,2,2,1,1
10720,0,7,6,6,61,3,3,5,4,56,4,1,2,3,1,3,0,1,1,1,1,0,90,3,3,3,4,7,4,85,4,6,2,4,3,3,3,2,1,1
13266,1,5,5,5,52,3,3,3,3,42,3,0,4,3,3,1,1,1,1,2,2,0,60,3,3,3,5,6,3,50,1,2,3,6,2,4,3,2,3,1
12002,1,5,5,5,55,2,3,4,4,46,3,1,5,3,1,1,0,1,1,1,1,1,90,3,3,3,4,6,3,30,3,3,4,9,3,6,2,1,1,1
9156,0,7,6,6,71,4,4,4,5,49,4,0,2,3,2,1,0,1,1,1,1,1,100,2,3,3,4,6,4,-2,4,8,3,5,3,8,1,2,1,1
11612,0,5,5,4,95,5,5,5,5,55,4,0,5,3,1,1,0,1,1,1,1,1,90,2,4,4,3,5,4,-2,5,5,3,7,3,8,1,1,2,1
9669,1,4,5,6,44,1,2,2,1,44,3,0,3,3,2,1,0,1,1,1,1,0,80,3,3,3,2,6,2,75,2,6,3,7,3,3,3,2,1,1
11212,1,5,5,5,56,3,3,3,4,46,3,1,3,3,2,2,0,1,1,1,1,1,90,2,3,3,3,5,3,50,3,9,1,1,3,5,2,1,1,1
12153,0,6,6,7,60,4,3,4,3,58,4,1,2,4,3,1,0,1,1,1,1,1,90,3,2,3,4,6,4,80,5,9,3,5,3,2,4,1,1,4
10525,1,5,5,5,33,1,1,4,3,41,3,0,4,3,2,2,0,1,1,1,1,0,100,3,3,3,3,4,4,50,3,3,3,5,2,6,2,1,1,1
13240,0,7,4,4,86,4,4,5,5,79,4,1,5,4,2,2,0,1,1,1,1,1,5,3,3,3,3,7,4,100,2,7,3,5,3,6,2,2,1,1
11335,1,6,7,5,54,2,2,3,1,41,2,1,6,2,1,1,0,2,1,1,1,1,7,4,3,2,2,6,3,100,2,1,4,9,2,5,2,1,1,4
10721,0,6,6,7,67,3,4,5,4,82,5,1,6,4,1,2,0,1,1,1,1,0,100,3,4,4,4,6,4,100,4,1,3,7,1,4,2,1,4,4
12344,1,5,5,6,38,1,3,3,3,42,3,0,5,2,2,2,0,1,1,1,1,1,75,4,2,2,2,4,3,75,5,8,4,9,3,4,3,1,1,4
10722,1,7,7,7,78,4,5,5,4,73,4,1,4,4,2,1,0,1,1,1,1,1,100,1,3,3,4,2,4,100,5,5,3,7,3,8,1,1,1,2
9895,0,7,6,7,65,4,4,4,4,58,4,1,4,4,1,1,0,1,1,1,2,1,-1,2,4,4,2,7,4,80,5,9,3,5,3,6,2,2,1,1
12003,1,7,7,7,64,4,3,4,4,57,5,1,2,4,1,1,0,1,1,1,1,1,60,2,3,3,4,7,4,80,5,7,3,5,3,6,2,1,1,1
9402,0,7,5,6,54,4,5,4,4,58,4,1,5,4,1,1,0,1,1,1,1,1,10,4,3,3,4,5,4,50,2,1,3,7,1,4,2,2,4,4
13006,1,5,5,7,59,5,5,5,4,65,4,1,5,4,1,1,0,1,1,1,1,1,20,5,2,3,5,3,2,37,2,6,3,7,3,2,4,1,1,4
12631,1,2,1,1,50,1,1,1,2,31,2,0,4,2,2,1,1,2,2,2,2,0,50,3,2,1,2,2,2,100,2,2,2,3,2,7,1,2,1,1
8920,1,6,6,7,59,4,4,4,4,56,4,1,3,4,1,1,0,1,1,1,1,1,80,2,3,3,4,5,4,50,3,5,2,3,3,4,2,1,1,1
12897,0,3,4,7,39,1,3,1,1,30,2,0,5,4,2,1,0,1,1,1,1,0,0,5,3,3,1,5,1,99,5,3,3,7,2,1,4,2,4,4
10103,1,5,4,5,47,2,2,3,3,43,3,1,2,3,2,2,0,1,1,1,2,0,100,5,3,3,4,4,4,75,4,2,3,6,3,6,2,2,1,1
13700,0,7,7,7,54,3,2,3,3,30,3,1,4,3,3,1,0,1,1,2,2,0,100,1,4,3,4,7,4,100,4,4,4,9,3,6,2,2,3,1
12510,1,3,5,6,27,1,1,1,1,39,3,1,2,3,2,3,1,3,3,1,1,0,85,4,2,3,2,2,2,99,3,2,2,4,2,4,3,1,1,1
9157,0,4,4,4,34,2,2,2,2,30,2,1,2,3,2,1,0,1,1,1,1,1,99,5,2,2,5,4,3,100,5,9,1,2,3,4,3,2,1,1
9158,0,5,4,6,43,1,2,2,2,31,2,0,5,2,3,2,0,1,1,1,1,0,80,2,3,3,4,3,3,75,4,8,1,1,3,2,4,1,4,1
12468,0,6,6,7,57,2,3,3,4,47,3,1,5,4,1,2,0,1,1,1,2,1,50,3,3,3,4,5,4,95,5,5,2,3,3,1,4,1,4,1
12865,1,1,5,6,38,1,2,1,2,35,3,1,3,3,1,1,0,1,1,1,1,0,20,4,2,2,4,7,1,2,5,1,1,2,1,3,3,1,4,4
13041,0,7,6,5,54,3,3,3,3,55,4,1,3,3,2,2,0,1,1,1,1,1,75,3,3,3,3,5,4,50,5,7,1,1,3,5,2,1,1,2
10321,1,6,6,5,61,3,3,3,4,51,4,1,2,3,3,1,0,1,1,1,1,0,50,2,3,3,4,7,2,95,3,2,3,5,2,4,3,2,3,1
12707,0,3,3,3,55,1,3,3,2,49,4,1,4,3,3,3,1,1,1,1,1,0,5,3,3,3,-1,5,3,100,3,1,4,9,1,6,2,2,3,3
10322,0,7,7,7,61,3,4,3,3,50,4,1,5,3,1,2,0,1,1,1,1,0,100,2,3,3,3,7,4,100,2,3,2,3,3,5,2,2,1,1
12592,1,4,4,6,68,4,4,3,5,54,3,1,2,2,2,1,0,1,1,1,1,0,95,3,2,3,2,4,4,90,4,7,4,9,3,5,2,1,4,1
10104,1,4,4,3,61,3,3,3,2,45,4,1,5,3,2,1,0,1,1,1,2,1,80,4,2,3,3,7,3,70,4,4,1,2,3,6,2,2,1,1
11909,1,6,4,4,49,3,2,3,1,40,3,1,4,3,1,1,1,1,1,1,1,0,100,1,3,3,5,5,3,0,2,1,4,8,1,4,3,2,4,1
8691,0,6,6,7,49,2,2,3,3,55,3,1,4,4,2,2,0,1,1,2,1,1,75,3,3,4,4,7,4,85,3,7,1,1,3,3,3,2,1,1
13391,1,5,6,6,59,2,3,4,4,40,3,0,5,2,2,1,0,1,1,1,1,1,50,4,2,3,3,6,3,-2,2,2,4,9,2,8,1,1,1,4
7974,0,7,7,7,34,5,5,5,5,79,5,0,7,4,1,1,1,1,1,1,1,0,100,5,4,4,5,7,4,0,1,1,1,2,2,6,2,1,1,4
12866,0,4,4,4,51,3,2,2,3,43,3,1,3,3,2,1,0,1,1,1,1,0,100,2,3,3,3,6,3,-2,2,2,4,8,3,8,1,1,1,1
10323,1,6,5,7,41,2,3,3,2,40,3,0,5,2,2,1,1,1,1,1,1,1,100,2,3,3,1,6,3,60,1,2,4,9,2,6,2,2,1,4
11213,0,3,4,3,50,3,2,3,4,47,4,1,3,3,1,1,0,1,1,1,1,1,98,4,3,3,4,3,3,98,5,6,1,2,3,6,2,2,4,1
9403,0,4,1,1,47,3,2,2,3,44,4,0,1,3,2,1,0,1,1,1,1,1,-1,3,2,3,1,3,4,85,2,5,4,9,3,6,2,2,1,1
11613,0,5,5,5,62,4,4,3,5,58,3,1,5,3,2,1,0,1,1,1,1,0,90,3,3,3,3,5,4,90,3,5,2,3,3,6,2,2,1,1
12774,0,6,6,4,84,5,4,5,5,56,5,0,2,4,2,1,0,1,1,1,1,1,99,2,3,3,4,2,4,99,5,8,2,3,3,7,2,2,1,1
10324,0,4,5,4,63,4,4,4,5,59,4,1,2,4,2,1,0,1,1,1,1,1,100,3,4,4,2,4,3,100,3,7,1,1,3,6,2,2,1,1
8921,0,5,7,7,62,5,4,4,4,54,4,1,1,4,2,1,0,1,1,1,1,1,80,2,3,4,5,3,3,99,4,7,4,9,3,3,3,1,1,1
12154,0,6,6,6,56,3,4,4,3,58,4,1,6,4,1,2,0,1,1,1,1,1,100,2,3,3,5,3,3,80,3,5,3,7,3,5,2,1,3,1
7363,0,7,7,7,67,3,5,4,5,74,5,1,2,4,2,1,0,1,1,1,1,1,-1,1,3,3,4,5,4,100,5,8,1,1,3,3,3,2,1,1
9404,0,7,4,7,61,5,4,4,3,42,2,1,4,4,1,1,0,1,1,1,1,0,100,2,2,3,5,3,4,100,2,6,2,4,3,7,1,1,2,1
10325,1,4,4,6,63,4,3,4,5,56,3,1,4,4,1,1,0,1,1,1,1,1,100,5,3,3,4,6,4,50,3,8,2,4,3,6,2,1,1,1
11336,1,5,7,4,55,2,2,3,3,43,3,1,5,3,2,1,0,1,2,2,1,1,100,3,2,2,4,3,3,50,3,7,2,3,3,3,3,1,1,1
10326,1,4,4,5,63,4,3,3,4,45,3,0,3,3,1,1,0,1,1,1,1,0,50,4,3,3,4,6,3,0,3,8,1,2,3,5,2,1,5,1
10526,1,5,5,5,52,2,3,3,2,35,3,0,3,3,1,1,0,1,1,1,1,1,100,4,2,2,3,4,4,100,3,5,2,4,3,6,2,2,3,1
11061,1,5,4,6,85,5,5,4,5,58,4,1,4,4,1,1,0,1,1,1,1,0,90,3,3,3,4,7,3,50,3,1,3,7,1,6,2,1,3,1
10886,1,7,6,7,73,4,5,4,4,61,4,1,2,4,2,1,0,1,1,1,1,1,90,2,3,3,-1,6,4,-2,4,8,3,5,3,8,1,1,1,1
12080,1,-1,6,-1,56,2,2,2,3,44,5,0,6,4,1,1,1,1,1,1,1,0,0,3,3,3,1,6,4,100,2,1,3,5,1,6,2,2,3,2
9405,0,6,6,6,52,2,3,2,3,45,3,0,2,3,2,1,0,1,1,1,1,1,50,4,3,3,4,6,3,100,4,8,4,9,3,4,3,1,1,2
11910,0,7,6,6,69,3,4,4,4,71,4,1,2,4,2,1,0,1,1,1,1,1,100,2,4,4,4,6,4,99,4,7,1,2,3,7,1,2,1,3
8922,0,7,5,4,55,3,3,3,2,38,4,0,5,3,1,1,0,1,1,1,1,1,50,3,2,3,2,2,3,95,4,2,4,9,2,7,1,2,2,1
9671,0,6,6,6,67,5,4,4,5,53,4,1,4,4,2,1,0,1,1,1,1,0,95,2,3,4,4,5,4,-2,5,7,4,9,3,8,1,1,1,1
12557,1,4,3,7,41,1,2,3,2,39,4,1,3,2,3,1,1,2,2,2,1,0,80,2,3,3,1,3,3,2,3,1,4,8,1,4,2,2,3,1
12081,0,6,7,7,66,5,5,5,4,82,5,1,5,4,2,2,0,1,1,1,1,1,100,2,3,4,5,7,4,60,5,8,4,8,3,3,3,1,1,1
10105,0,5,5,5,63,4,4,4,4,54,3,1,2,3,1,1,0,1,1,1,1,1,50,2,3,3,4,6,4,100,4,7,4,9,3,5,2,1,4,1
8497,0,5,7,7,43,3,3,3,3,35,3,1,1,3,2,2,0,1,1,1,1,1,100,4,4,4,5,7,2,100,3,5,3,6,3,2,4,1,1,1
10327,1,5,5,7,51,2,4,4,5,58,3,1,3,4,2,1,0,2,2,2,2,0,75,5,3,3,3,7,3,65,3,5,3,5,2,1,4,1,4,1
13460,1,5,5,7,30,1,1,2,2,55,2,1,4,2,1,1,1,3,3,1,2,0,100,2,3,2,1,4,2,50,2,1,2,3,1,4,3,2,1,1
11911,1,6,6,6,69,4,4,4,5,61,4,1,3,4,2,1,0,1,1,1,1,1,-1,4,4,1,5,6,4,100,3,6,4,9,3,6,2,1,1,1
12290,1,5,3,7,62,4,4,3,4,44,3,0,5,2,1,2,0,1,1,1,1,1,50,2,3,1,1,6,3,-2,4,6,4,9,3,8,1,1,1,1
12968,0,6,6,6,77,5,5,5,5,65,4,1,4,4,1,1,0,1,1,1,1,1,90,2,4,3,4,6,4,-2,2,3,3,5,2,8,1,1,1,4
13491,1,5,5,7,66,5,3,3,5,38,4,0,5,3,1,1,0,1,1,1,1,1,50,3,3,3,1,5,4,-2,1,6,3,7,3,8,1,2,2,1
11337,0,6,5,5,58,3,3,3,4,49,3,-1,5,3,1,1,0,1,1,1,1,1,100,3,3,3,3,6,3,75,5,1,4,9,1,6,2,2,2,3
10328,0,7,7,7,53,3,3,3,1,44,4,1,3,2,1,1,0,2,1,1,1,1,90,5,2,4,5,7,4,80,2,5,2,4,3,3,3,1,1,1
9672,0,6,6,6,66,5,5,5,5,62,5,1,6,3,2,1,0,1,1,1,1,1,85,3,3,3,5,6,4,90,3,8,2,3,3,6,2,1,1,1
12954,1,5,4,5,40,2,1,1,3,36,3,0,4,3,2,2,1,2,2,1,1,0,60,3,3,2,4,7,4,86,3,2,1,2,1,4,2,2,4,2
11912,0,5,4,6,48,3,3,3,4,54,2,1,3,2,1,1,0,1,1,2,1,1,100,3,3,3,1,3,4,-2,3,4,4,9,3,8,1,2,2,1
12745,1,5,5,5,65,3,4,3,5,46,4,1,3,4,2,1,0,1,1,1,1,1,80,2,3,3,2,2,4,90,5,9,4,9,3,5,2,2,1,2
8923,0,6,6,7,67,4,4,4,4,43,4,0,2,4,2,1,0,1,1,1,1,1,50,4,3,3,5,6,4,75,4,8,2,3,3,2,4,2,1,1
13765,1,4,7,7,42,2,3,3,2,34,3,0,5,3,1,1,1,3,3,2,3,0,-1,5,2,3,3,5,2,65,2,1,3,5,1,2,4,2,1,1
12921,1,6,6,6,62,2,2,3,3,63,4,1,6,3,1,1,0,1,1,1,1,1,100,2,3,3,2,3,4,-2,2,3,3,5,3,8,1,2,3,2
8693,1,7,6,5,61,4,3,4,5,48,4,0,5,3,2,1,0,1,1,1,1,1,100,2,3,3,4,5,4,78,5,8,3,5,3,6,2,1,1,1
12775,0,3,3,2,50,3,2,3,3,50,4,1,5,4,2,2,0,1,1,1,1,1,50,4,3,3,4,5,3,75,3,7,3,5,3,4,3,1,1,1
9406,1,5,7,7,41,1,1,2,1,42,3,1,2,3,2,1,1,2,2,1,2,0,0,5,3,3,3,5,3,100,3,3,3,5,2,2,4,1,1,4
8924,1,5,5,5,53,3,4,3,3,36,2,0,6,3,1,1,0,1,1,1,1,1,50,3,3,3,4,5,3,50,4,8,1,1,3,4,2,1,1,1
11816,1,6,6,6,63,2,3,3,3,47,4,1,4,4,2,2,0,1,1,2,1,1,50,2,3,3,3,5,4,85,2,7,1,2,3,6,2,2,1,2
10723,1,6,5,4,60,4,4,4,4,49,4,1,4,4,1,1,0,1,1,1,1,0,100,3,3,3,3,5,3,-2,4,6,2,3,3,8,1,2,2,1
10329,0,7,3,7,95,5,5,5,5,55,5,1,7,4,1,1,0,1,1,1,1,1,100,1,4,3,4,5,4,-2,5,9,4,9,3,8,1,1,2,1
9159,0,5,5,6,47,2,2,2,3,48,4,0,4,3,2,2,0,2,2,1,1,1,50,4,3,2,2,5,2,80,3,6,3,5,3,2,4,1,4,1
12632,1,6,6,6,69,3,4,4,4,55,4,1,5,3,1,2,0,1,1,1,1,1,90,3,3,3,1,6,4,-2,3,4,3,6,3,8,1,2,1,1
13348,0,6,6,6,63,4,4,4,3,49,4,1,2,4,2,1,0,1,1,1,1,1,90,4,3,4,3,5,4,70,4,6,3,7,3,6,2,2,1,1
9161,1,5,4,4,59,3,3,3,4,55,3,1,3,3,1,1,0,1,1,1,1,0,90,3,3,3,3,5,3,60,2,4,1,2,3,5,2,1,4,1
10724,0,7,7,7,67,5,3,3,5,55,5,0,4,4,2,1,0,1,1,1,1,0,100,3,4,4,3,7,4,100,3,3,3,5,3,6,2,2,1,1
10725,1,7,5,6,74,4,4,4,5,56,4,1,5,4,1,1,0,1,1,1,1,1,50,2,3,3,3,5,4,-2,3,3,2,4,3,8,1,1,2,1
10726,0,7,7,7,85,5,5,5,5,77,5,1,3,4,1,3,0,1,1,1,1,1,100,3,4,4,5,7,4,95,5,9,4,9,3,6,2,1,1,1
12004,1,2,3,4,29,2,1,1,2,33,3,0,2,3,1,1,0,2,2,1,1,0,0,4,2,2,1,2,2,0,3,1,2,3,1,3,3,1,4,2
11214,1,4,4,4,55,2,3,3,5,50,3,1,5,3,2,1,0,1,1,1,1,1,90,2,3,3,1,2,3,30,5,6,4,8,3,2,4,2,1,1
9408,0,5,5,5,63,3,3,3,5,58,4,1,2,3,1,1,0,1,1,1,1,1,3,4,2,4,4,3,2,100,5,7,3,6,3,6,2,2,1,1
11338,1,6,7,7,56,3,3,3,4,36,3,1,4,3,2,1,0,1,1,1,1,1,0,4,3,3,4,6,3,100,5,6,4,8,3,6,2,2,1,3
12410,1,4,3,6,66,3,4,3,5,54,5,1,4,3,2,1,0,1,1,1,1,1,-1,3,4,3,3,5,3,25,4,8,3,5,3,4,3,2,1,1
11339,0,6,6,5,58,4,4,4,3,57,5,1,6,4,1,1,0,1,1,1,1,1,100,4,3,3,3,5,4,-2,5,4,2,3,3,8,1,2,3,1
13349,1,7,7,4,71,5,4,4,4,52,4,0,5,4,2,1,0,1,1,1,1,0,100,4,3,3,3,6,4,100,4,5,2,4,3,7,1,2,1,1
10330,1,6,6,6,31,1,2,2,2,16,1,1,1,2,1,1,0,1,1,1,1,1,30,5,2,2,4,5,3,30,4,5,2,4,3,3,4,2,4,1
10887,0,4,7,4,49,3,3,4,3,39,2,0,4,3,1,1,8,2,1,2,2,1,7,3,4,2,4,4,3,45,2,8,4,9,3,1,4,2,4,1
9897,1,6,6,4,78,4,4,4,5,50,3,0,6,3,2,1,0,1,1,1,1,0,95,2,3,2,3,5,4,90,5,7,1,2,3,7,1,1,1,1
7976,1,5,5,7,25,1,1,2,1,10,2,1,3,2,1,1,0,3,3,2,1,1,50,4,2,3,2,1,3,65,3,5,1,2,3,2,4,2,4,1
7649,0,3,4,3,44,4,4,3,3,47,4,0,4,3,2,1,0,2,3,3,2,0,100,4,3,3,3,4,4,100,2,1,3,7,1,2,4,1,4,2
7977,0,7,7,7,60,5,5,5,5,81,5,1,5,4,3,2,1,1,1,1,1,0,-1,5,4,4,5,5,3,50,3,3,3,7,2,1,4,2,5,4
10331,0,6,6,6,47,3,2,3,3,33,3,1,5,2,1,1,0,1,1,1,1,1,100,4,2,2,4,5,3,75,3,2,3,5,2,6,2,1,3,1
13476,1,4,4,7,43,4,4,4,2,41,3,1,4,4,1,2,1,2,2,1,1,1,15,4,4,4,5,6,3,50,2,1,3,5,1,6,2,1,3,2
8283,0,5,4,5,44,2,4,3,3,52,4,1,2,3,2,2,0,1,1,1,1,1,100,4,2,4,4,5,4,80,5,8,3,5,3,2,4,2,1,1
10106,0,5,4,6,46,2,2,4,2,48,3,0,4,3,2,3,0,1,1,2,1,1,-1,3,3,3,3,6,3,50,3,9,2,4,3,6,2,2,1,1
13042,0,6,5,7,52,3,3,3,2,43,3,1,5,2,1,1,0,1,1,1,1,1,80,4,3,3,3,5,4,85,5,7,2,3,3,6,2,2,1,1
13178,1,7,7,1,63,3,3,4,5,57,3,0,4,3,3,2,0,1,1,1,1,0,100,2,4,3,1,5,4,-2,3,9,3,5,3,8,1,2,2,2
8107,0,7,7,7,50,3,3,3,3,30,1,0,2,2,3,1,0,1,1,1,1,0,50,3,1,1,3,5,4,90,5,8,2,3,3,1,4,2,4,1
10727,0,5,6,6,53,3,4,4,4,51,3,1,2,3,2,1,0,1,1,1,1,1,70,3,2,3,4,3,3,70,3,7,1,1,3,2,4,1,5,1
12082,1,7,7,7,53,3,2,3,1,41,3,0,6,4,2,2,0,1,1,2,2,0,0,3,3,3,3,4,3,-2,4,1,3,7,1,8,1,2,4,4
11817,0,7,7,7,55,3,3,3,3,55,3,0,3,3,2,1,0,1,1,1,1,1,25,1,4,3,5,7,4,100,4,6,2,3,3,8,1,1,1,1
13435,1,6,6,7,42,2,3,3,1,36,3,0,7,3,1,1,0,1,1,1,2,0,100,4,4,3,3,6,3,-2,3,1,4,9,1,8,1,2,2,4
9674,1,5,4,7,47,1,1,1,1,46,1,1,6,3,2,1,0,1,1,1,2,0,1,2,3,3,2,4,4,20,3,3,3,7,2,1,4,1,4,4
7654,0,4,5,5,60,5,4,4,5,53,3,0,5,3,3,2,0,1,1,1,1,0,75,5,2,3,3,3,3,75,5,8,3,7,3,4,3,2,1,1
9409,1,5,4,6,55,1,4,3,3,38,3,0,3,2,1,2,0,2,1,2,1,1,75,5,3,3,2,6,4,75,3,5,4,8,3,5,2,2,3,1
10888,0,6,6,6,70,4,4,4,5,43,4,1,2,3,2,1,0,1,1,1,1,0,65,3,3,3,4,5,3,85,5,9,4,9,3,5,2,2,1,1
13084,0,6,6,6,59,3,3,2,3,51,3,1,2,4,2,1,0,1,1,1,1,1,75,3,3,3,4,5,3,70,4,8,3,6,3,5,2,1,1,1
9162,0,7,7,5,57,3,3,4,3,38,3,0,3,4,1,1,0,1,1,1,1,1,98,4,3,4,4,3,3,100,5,7,1,2,3,6,2,2,3,1
10527,1,7,7,7,47,1,2,3,2,49,2,0,1,4,2,1,0,1,2,1,1,0,80,3,3,4,2,3,2,100,5,4,3,5,2,6,2,2,1,2
9410,0,5,6,5,61,4,3,4,3,58,3,1,5,3,1,1,0,1,1,1,1,1,80,2,3,3,4,3,4,85,5,7,4,9,3,2,4,1,1,1
11478,1,3,3,5,46,2,2,3,4,52,4,1,5,3,2,1,0,1,1,1,1,1,2,5,2,2,4,7,3,0,3,8,2,3,3,5,2,1,1,1
11717,1,4,5,4,58,3,4,4,4,53,4,1,5,4,1,1,0,1,1,1,1,1,50,4,3,3,4,3,1,25,3,5,4,9,3,6,2,1,4,1
12776,1,6,6,1,50,3,3,3,3,55,4,1,6,3,2,2,0,1,1,1,1,1,100,2,4,4,3,6,4,100,4,7,4,9,3,7,1,2,1,3
8108,1,4,5,4,65,3,3,3,4,51,4,1,6,4,2,1,0,1,1,1,1,1,100,3,3,3,3,6,4,95,2,3,3,6,3,7,1,2,1,1
10107,1,7,7,7,63,4,5,4,4,54,4,0,5,3,2,1,0,1,1,1,1,1,50,2,3,3,3,6,4,20,2,3,3,7,3,6,2,2,1,4
12005,0,7,5,5,57,4,4,3,3,53,4,0,6,4,1,1,0,1,1,1,1,0,55,5,3,3,1,6,4,-2,3,2,4,9,2,8,1,2,3,1
12291,0,7,7,7,69,4,4,4,5,59,4,-1,4,4,2,1,0,1,1,1,1,1,0,1,4,4,3,6,4,100,3,9,4,9,3,6,2,2,1,2
11718,0,6,4,4,54,3,2,5,5,51,4,1,5,3,2,1,0,1,1,1,1,1,98,2,4,4,1,5,3,95,2,5,4,8,3,2,4,2,1,1
7162,1,5,6,7,40,3,4,3,3,49,3,1,5,4,3,2,1,2,3,2,2,0,5,2,4,4,4,5,3,50,3,9,2,4,3,1,4,2,4,1
13685,0,7,7,7,95,5,5,5,5,66,5,1,6,4,2,2,0,1,1,1,1,1,100,2,4,4,3,6,3,90,4,8,3,7,3,7,1,2,2,1
9163,1,6,3,5,60,4,4,4,4,45,4,1,2,3,2,2,0,1,1,1,1,1,89,3,2,3,2,5,4,70,3,7,4,8,3,7,2,2,1,1
10108,0,5,5,5,70,4,4,4,5,55,4,0,3,3,1,1,0,1,1,1,1,0,90,2,3,3,4,5,4,98,5,5,1,2,3,7,1,1,4,1
12633,1,7,7,7,49,1,3,4,3,55,5,0,5,4,2,2,0,1,1,1,1,0,100,3,3,3,3,6,4,100,1,1,2,4,2,8,1,2,1,1
8925,1,5,5,7,46,1,2,2,2,46,3,1,6,3,2,3,0,1,1,2,1,1,100,2,2,3,3,3,3,50,2,2,1,2,2,5,2,2,3,1
10528,1,5,5,5,66,3,3,4,4,49,4,0,2,3,2,1,0,1,1,1,2,0,75,2,2,3,4,3,3,80,5,6,3,5,3,7,2,2,1,1
13974,1,5,4,6,72,4,3,4,5,71,4,0,1,4,1,1,0,1,1,1,1,1,25,1,3,3,1,4,4,-2,4,1,3,5,2,8,1,1,2,1
11479,1,5,5,4,47,2,2,3,1,40,3,0,4,2,2,1,0,1,1,1,1,0,90,3,4,2,1,3,4,50,4,6,1,2,3,6,2,1,1,1
12228,0,6,4,6,54,3,3,3,2,39,3,0,4,3,2,1,0,1,1,1,1,1,90,3,1,3,4,3,4,90,4,9,1,1,3,5,2,1,1,1
11818,1,4,3,4,46,1,2,2,1,28,1,0,4,1,1,1,1,2,2,1,1,1,100,3,3,2,1,1,3,-2,1,1,2,3,1,8,1,1,4,2
8109,0,6,7,6,60,3,5,4,4,50,4,0,3,3,2,2,0,1,1,1,1,0,50,4,3,3,4,6,4,100,5,8,2,3,3,1,4,1,4,1
8110,1,3,3,6,48,1,2,3,2,31,2,1,2,3,2,1,0,1,1,1,1,1,50,4,1,3,4,2,3,100,4,7,1,2,3,2,4,2,4,1
9164,1,5,6,6,66,3,4,4,5,58,4,0,4,4,2,1,0,1,1,1,1,0,100,4,3,3,3,5,3,90,4,1,1,2,1,7,1,2,2,1
8694,1,6,6,6,58,2,2,3,3,42,3,1,5,3,2,1,0,1,1,1,1,1,50,3,3,3,4,6,3,100,2,6,2,4,3,6,2,2,1,1
13597,1,5,4,5,65,1,3,3,3,40,3,0,3,2,2,3,0,1,1,1,1,1,50,4,1,2,4,5,4,65,2,9,2,3,3,5,2,2,1,1
11913,1,3,4,7,38,1,3,3,1,64,5,1,1,4,1,2,1,2,2,1,1,1,100,1,3,3,4,3,4,0,3,1,2,3,2,5,2,2,3,1
11062,0,6,6,5,82,5,4,5,5,57,-1,1,2,4,1,1,0,1,1,1,1,0,50,1,3,3,3,7,4,95,5,7,1,2,3,6,2,1,2,1
10332,0,5,4,5,55,4,2,3,3,49,3,0,5,3,2,3,0,1,1,1,1,1,100,4,2,3,2,4,3,75,4,9,1,2,3,7,1,1,1,1
10728,1,6,7,5,43,1,5,1,1,32,4,1,2,2,1,1,8,1,1,1,2,0,100,1,3,3,4,5,4,100,3,1,2,3,1,1,4,2,4,2
12006,1,5,4,5,42,2,3,1,2,21,3,0,3,3,2,2,0,1,1,2,2,1,85,4,3,2,2,2,3,75,3,2,2,4,2,6,2,1,1,1
